Id_Jogo,link_jogo,Torneio,Horario,Time1,Gol_T1,Gol_T2,Time2
8lnRIzxb,https://www.flashscore.com.br/jogo/8lnRIzxb/#/resumo-de-jogo,BÉLGICA# 4ª Divisão - Grupo ACFF,25/03/2023 16:00,Royal Union SG 2,0,0,La Louviere
K6IrBKjk,https://www.flashscore.com.br/jogo/K6IrBKjk/#/resumo-de-jogo,BRASIL# Campeonato Sergipano - Playoffs,25/03/2023 16:00,Lagarto,0,0,Atlético Gloriense
C03PGIIo,https://www.flashscore.com.br/jogo/C03PGIIo/#/resumo-de-jogo,URUGUAI# Segunda Divisão - Torneo Competencia,25/03/2023 16:00,Sud America,0,0,Atenas
ziEoFiiA,https://www.flashscore.com.br/jogo/ziEoFiiA/#/resumo-de-jogo,URUGUAI# Primera División - Abertura,25/03/2023 16:00,Liverpool M.,0,0,Penarol
0ryeZ5Xf,https://www.flashscore.com.br/jogo/0ryeZ5Xf/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo C,25/03/2023 16:00,Aubagne,0,0,Frejus
vq985R7E,https://www.flashscore.com.br/jogo/vq985R7E/#/resumo-de-jogo,BÉLGICA# Divisão Nacional 1,25/03/2023 16:00,Boom,0,0,OC Charleroi
bqC3OC6A,https://www.flashscore.com.br/jogo/bqC3OC6A/#/resumo-de-jogo,ARGENTINA# Primera B Nacional (2ª Divisão),25/03/2023 16:00,Deportivo Madryn,0,0,Gimnasia Jujuy
zB2H35xR,https://www.flashscore.com.br/jogo/zB2H35xR/#/resumo-de-jogo,BÉLGICA# Divisão Nacional 1,25/03/2023 16:00,Charleroi B,0,0,Ninove
rmCh4yN4,https://www.flashscore.com.br/jogo/rmCh4yN4/#/resumo-de-jogo,BÉLGICA# 4ª Divisão - Grupo ACFF,25/03/2023 16:00,Tubize,0,0,Acren
dK3D4oNK,https://www.flashscore.com.br/jogo/dK3D4oNK/#/resumo-de-jogo,BÉLGICA# Divisão Nacional 1,25/03/2023 16:00,Mandel United,0,0,Saint Eloois
0hA467h8,https://www.flashscore.com.br/jogo/0hA467h8/#/resumo-de-jogo,BÉLGICA# Divisão Nacional 1,25/03/2023 16:00,RAAL La Louviere,0,0,Heist
nkMMsOF7,https://www.flashscore.com.br/jogo/nkMMsOF7/#/resumo-de-jogo,BÉLGICA# Divisão Nacional 1,25/03/2023 16:00,Hoogstraten,0,0,Francs Borains
EoT31Z6N,https://www.flashscore.com.br/jogo/EoT31Z6N/#/resumo-de-jogo,BÉLGICA# 4ª Divisão - Grupo ACFF,25/03/2023 16:00,Meux,0,0,Hamoir
G0A02FiH,https://www.flashscore.com.br/jogo/G0A02FiH/#/resumo-de-jogo,BÉLGICA# 4ª Divisão - Grupo ACFF,25/03/2023 16:00,Namur,0,0,Rebecquoise
nBLhiIQN,https://www.flashscore.com.br/jogo/nBLhiIQN/#/resumo-de-jogo,COLÔMBIA# Primeira A - Abertura,25/03/2023 16:00,Once Caldas,0,0,Pereira
CM4lrupH,https://www.flashscore.com.br/jogo/CM4lrupH/#/resumo-de-jogo,SUDÃO# Premier League,25/03/2023 16:00,Hilal El-Fasher,0,0,Tuti
Ia5pqLUA,https://www.flashscore.com.br/jogo/Ia5pqLUA/#/resumo-de-jogo,SUDÃO# Premier League,25/03/2023 16:00,Al-Hilal Omdurman,0,0,Al-Ahly Merowe
IPnSulJm,https://www.flashscore.com.br/jogo/IPnSulJm/#/resumo-de-jogo,BRASIL# Campeonato Sul-Matogrossense - Playoffs,25/03/2023 16:00,Aquidauanense,0,0,Costa Rica
EuUwVurL,https://www.flashscore.com.br/jogo/EuUwVurL/#/resumo-de-jogo,BRASIL# Campeonato Sergipano - Rebaixamento - Playoffs,25/03/2023 16:00,Frei Paulistano,0,0,Dorense
693eVLgT,https://www.flashscore.com.br/jogo/693eVLgT/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 16:00,Qatar U23,0,0,Tailândia U23
QNB4QxUf,https://www.flashscore.com.br/jogo/QNB4QxUf/#/resumo-de-jogo,EGITO# Copa da Liga,25/03/2023 16:15,Future FC,0,0,El Gaish
lOTADYpg,https://www.flashscore.com.br/jogo/lOTADYpg/#/resumo-de-jogo,ESPANHA# Segunda RFEF - Grupo 2,25/03/2023 16:15,Tarazona,0,0,Alaves B
reniTWYe,https://www.flashscore.com.br/jogo/reniTWYe/#/resumo-de-jogo,EUROPA# Europeu Sub-19 - Qualificação - Segunda fase,25/03/2023 16:30,Turquia U19,0,0,Hungria U19
YoIIr401,https://www.flashscore.com.br/jogo/YoIIr401/#/resumo-de-jogo,BÉLGICA# Divisão Nacional 1,25/03/2023 16:30,Thes Sport,0,0,URSL Vise
jc7CzFtM,https://www.flashscore.com.br/jogo/jc7CzFtM/#/resumo-de-jogo,EUROPA# Europeu Sub-19 - Qualificação - Segunda fase,25/03/2023 16:30,Grécia U19,0,0,Eslováquia U19
fqapCfXG,https://www.flashscore.com.br/jogo/fqapCfXG/#/resumo-de-jogo,URUGUAI# Segunda Divisão - Torneo Competencia,25/03/2023 16:30,Miramar,0,0,Tacuarembo
SCTqHJL4,https://www.flashscore.com.br/jogo/SCTqHJL4/#/resumo-de-jogo,VENEZUELA# Segunda Divisão,25/03/2023 16:30,Yaracuyanos,0,0,El Vigia
zkeCa0QT,https://www.flashscore.com.br/jogo/zkeCa0QT/#/resumo-de-jogo,SUÍÇA# Superliga Feminina,25/03/2023 16:30,Basel F,0,0,Grasshopper F
v7JxTLiJ,https://www.flashscore.com.br/jogo/v7JxTLiJ/#/resumo-de-jogo,BRASIL# Campeonato Catarinense - Playoffs,25/03/2023 16:30,Criciúma,0,0,Hercílio Luz
lORCGtTR,https://www.flashscore.com.br/jogo/lORCGtTR/#/resumo-de-jogo,BRASIL# Campeonato Matogrossense - Playoffs,25/03/2023 16:30,União Rondonópolis,0,0,Operário-VG
r5HpNP1N,https://www.flashscore.com.br/jogo/r5HpNP1N/#/resumo-de-jogo,AMÉRICA DO NORTE E CENTRAL# Liga das Nações da CONCACAF - Liga C,25/03/2023 16:30,Turks e Caicos,0,0,Ilhas Virgens Americanas
MLDaJtxa,https://www.flashscore.com.br/jogo/MLDaJtxa/#/resumo-de-jogo,BRASIL# Copa do Nordeste - Playoffs,25/03/2023 16:30,Fortaleza,0,0,Ferroviário
MXgFGgUh,https://www.flashscore.com.br/jogo/MXgFGgUh/#/resumo-de-jogo,BRASIL# Campeonato Amazonense - Playoffs,25/03/2023 16:30,Nacional-AM,0,0,Amazonas
MafklFfr,https://www.flashscore.com.br/jogo/MafklFfr/#/resumo-de-jogo,BRASIL# Campeonato Rondoniense,25/03/2023 16:30,Real Ariquemes,0,0,Vilhenense
40Tvuc2Q,https://www.flashscore.com.br/jogo/40Tvuc2Q/#/resumo-de-jogo,BRASIL# Campeonato Gaúcho - Playoffs,25/03/2023 16:30,Grêmio,0,0,Ypiranga
2FDIgyXK,https://www.flashscore.com.br/jogo/2FDIgyXK/#/resumo-de-jogo,BRASIL# Campeonato Rondoniense,25/03/2023 16:30,Genus,0,0,Porto Velho
dtX4Nbzn,https://www.flashscore.com.br/jogo/dtX4Nbzn/#/resumo-de-jogo,BRASIL# Campeonato Pernambucano,25/03/2023 16:30,Santa Cruz,0,0,Central
QJk7VrqK,https://www.flashscore.com.br/jogo/QJk7VrqK/#/resumo-de-jogo,EUROPA# Eurocopa - Qualificação,25/03/2023 16:45,Espanha,0,0,Noruega
KxaaD4OR,https://www.flashscore.com.br/jogo/KxaaD4OR/#/resumo-de-jogo,EUROPA# Eurocopa - Qualificação,25/03/2023 16:45,Croácia,0,0,País de Gales
bR62DbPO,https://www.flashscore.com.br/jogo/bR62DbPO/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 16:45,Alemanha,0,0,Peru
v1GE4epk,https://www.flashscore.com.br/jogo/v1GE4epk/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 16:45,Oman U23,0,0,Quirguistão U23
Gbi1iftK,https://www.flashscore.com.br/jogo/Gbi1iftK/#/resumo-de-jogo,EUROPA# Eurocopa - Qualificação,25/03/2023 16:45,Andorra,0,0,Romênia
U7dXjxQF,https://www.flashscore.com.br/jogo/U7dXjxQF/#/resumo-de-jogo,COLÔMBIA# Liga Feminina,25/03/2023 17:00,Millonarios F,0,0,Cortulua F
QBw2OFaM,https://www.flashscore.com.br/jogo/QBw2OFaM/#/resumo-de-jogo,COSTA RICA# Liga de Acesso - Encerramento,25/03/2023 17:00,Cofutpa,0,0,ADR Jicaral
hIBUDC9s,https://www.flashscore.com.br/jogo/hIBUDC9s/#/resumo-de-jogo,ARGENTINA# Torneio Federal,25/03/2023 17:00,Argentino MM,0,0,Club Sportivo Penarol
UmlFkOoK,https://www.flashscore.com.br/jogo/UmlFkOoK/#/resumo-de-jogo,EQUADOR# Série B,25/03/2023 17:00,Manta,0,0,Buhos ULVR
d6z0DyLT,https://www.flashscore.com.br/jogo/d6z0DyLT/#/resumo-de-jogo,VENEZUELA# Segunda Divisão,25/03/2023 17:00,Urena,0,0,Trujillanos
OvNhFcjH,https://www.flashscore.com.br/jogo/OvNhFcjH/#/resumo-de-jogo,VENEZUELA# Segunda Divisão,25/03/2023 17:00,Bolivar,0,0,Miranda
6Rbu6PxN,https://www.flashscore.com.br/jogo/6Rbu6PxN/#/resumo-de-jogo,NICARÁGUA# Liga Primera Sub-20 - Encerramento,25/03/2023 17:00,Juventus Managua U20,0,0,Matagalpa U20
tnGxVf3d,https://www.flashscore.com.br/jogo/tnGxVf3d/#/resumo-de-jogo,COLÔMBIA# Liga Feminina,25/03/2023 17:00,Real Santander F,0,0,Santa Fe F
KCkmjUwD,https://www.flashscore.com.br/jogo/KCkmjUwD/#/resumo-de-jogo,BRASIL# Campeonato Roraimense - Primeira fase,25/03/2023 17:00,River-RR,0,0,Real São Luiz
jcVbLV4a,https://www.flashscore.com.br/jogo/jcVbLV4a/#/resumo-de-jogo,COLÔMBIA# Primeira B - Abertura,25/03/2023 17:00,Bogota,0,0,Tigres
jPqyPBBj,https://www.flashscore.com.br/jogo/jPqyPBBj/#/resumo-de-jogo,BRASIL# Campeonato Pernambucano,25/03/2023 17:00,Afogados da Ingazeira,0,0,Ibis Sport Club
2Z19Qx78,https://www.flashscore.com.br/jogo/2Z19Qx78/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 17:00,Saudi Arabia U23,0,0,Kuwait U23
zHHffVeS,https://www.flashscore.com.br/jogo/zHHffVeS/#/resumo-de-jogo,TRINIDAD E TOBAGO# TT Premier League,25/03/2023 17:00,W Connection,0,0,Morvant Caledonia Utd
d497MyNi,https://www.flashscore.com.br/jogo/d497MyNi/#/resumo-de-jogo,BRASIL# Campeonato Acreano - Primeira fase,25/03/2023 17:00,Andira,0,0,Plácido de Castro
pKbsO5nH,https://www.flashscore.com.br/jogo/pKbsO5nH/#/resumo-de-jogo,AMÉRICA DO NORTE E CENTRAL# Liga das Nações da CONCACAF - Liga C,25/03/2023 17:00,Sint Maarten,0,0,Bonaire
IiysbEaL,https://www.flashscore.com.br/jogo/IiysbEaL/#/resumo-de-jogo,EUA# USL Championship,25/03/2023 17:00,Detroit,0,0,Indy Eleven
tCu4cucQ,https://www.flashscore.com.br/jogo/tCu4cucQ/#/resumo-de-jogo,ARGENTINA# Primeira A - Feminina - Abertura,25/03/2023 17:10,Racing Club F,0,0,UAI Urquiza F
UqpgQyV9,https://www.flashscore.com.br/jogo/UqpgQyV9/#/resumo-de-jogo,COSTA RICA# Liga de Acesso - Encerramento,25/03/2023 17:30,Quepos Cambute,0,0,AD Sarchi
jLgsmmal,https://www.flashscore.com.br/jogo/jLgsmmal/#/resumo-de-jogo,ARGENTINA# Torneio Federal,25/03/2023 17:30,9 de Julio Rafaela,0,0,Sarmiento Resistencia
QT2IKWW5,https://www.flashscore.com.br/jogo/QT2IKWW5/#/resumo-de-jogo,EUA# MLS,25/03/2023 17:30,Portland Timbers,0,0,Los Angeles Galaxy
0E59rU1J,https://www.flashscore.com.br/jogo/0E59rU1J/#/resumo-de-jogo,ARGENTINA# Primeira A - Feminina - Abertura,25/03/2023 18:00,Platense F,0,0,Defensores de Belgrano F
AmeqxSvm,https://www.flashscore.com.br/jogo/AmeqxSvm/#/resumo-de-jogo,ARGENTINA# Primeira A - Feminina - Abertura,25/03/2023 18:00,Gimnasia L.P. F,0,0,Belgrano F
n3PeOgP2,https://www.flashscore.com.br/jogo/n3PeOgP2/#/resumo-de-jogo,AMÉRICA DO NORTE E CENTRAL# Liga das Nações da CONCACAF - Liga B,25/03/2023 18:00,Montserrat,0,0,Haiti
jqxLybT6,https://www.flashscore.com.br/jogo/jqxLybT6/#/resumo-de-jogo,ARGENTINA# Primeira A - Feminina - Abertura,25/03/2023 18:00,Boca Juniors F,0,0,CA Estudiantes F
fHrCwKbf,https://www.flashscore.com.br/jogo/fHrCwKbf/#/resumo-de-jogo,ARGENTINA# Primeira A - Feminina - Abertura,25/03/2023 18:00,Banfield F,0,0,River Plate F
l0FrcXB9,https://www.flashscore.com.br/jogo/l0FrcXB9/#/resumo-de-jogo,TRINIDAD E TOBAGO# TT Premier League,25/03/2023 18:00,San Juan Jabloteh,0,0,Central FC
Kn4NXkih,https://www.flashscore.com.br/jogo/Kn4NXkih/#/resumo-de-jogo,ARGENTINA# Primera B Nacional (2ª Divisão),25/03/2023 18:00,Patronato,0,0,Club A. Guemes
p6yPzIrD,https://www.flashscore.com.br/jogo/p6yPzIrD/#/resumo-de-jogo,ARGENTINA# Primeira A - Feminina - Abertura,25/03/2023 18:00,Excursionistas F,0,0,Independiente F
Wdduw8Pt,https://www.flashscore.com.br/jogo/Wdduw8Pt/#/resumo-de-jogo,ARGENTINA# Primeira A - Feminina - Abertura,25/03/2023 18:00,Racing Club F,0,0,Lanus F
tpuZGXid,https://www.flashscore.com.br/jogo/tpuZGXid/#/resumo-de-jogo,COSTA RICA# Liga de Acesso - Encerramento,25/03/2023 18:00,CS Uruguay,0,0,Consultants Desamparados
ChwHxvE0,https://www.flashscore.com.br/jogo/ChwHxvE0/#/resumo-de-jogo,ARGENTINA# Primeira A - Feminina - Abertura,25/03/2023 18:00,San Lorenzo F,0,0,Estudiantes F
dtuTZybJ,https://www.flashscore.com.br/jogo/dtuTZybJ/#/resumo-de-jogo,ARGENTINA# Primeira A - Feminina - Abertura,25/03/2023 18:00,Social Atletico Television F,0,0,El Porvenir F
GQq8v0ql,https://www.flashscore.com.br/jogo/GQq8v0ql/#/resumo-de-jogo,ARGENTINA# Primeira A - Feminina - Abertura,25/03/2023 18:00,UAI Urquiza F,0,0,Huracan F
Y589RDAE,https://www.flashscore.com.br/jogo/Y589RDAE/#/resumo-de-jogo,MÉXICO# Liga Premier Série B - Clausura - Playoffs,25/03/2023 18:00,Tho Mayas,0,0,Mazorqueros
v54DslHP,https://www.flashscore.com.br/jogo/v54DslHP/#/resumo-de-jogo,ARGENTINA# Primeira A - Feminina - Abertura,25/03/2023 18:00,Rosario Central F,0,0,Ferro F
IeX4wJNl,https://www.flashscore.com.br/jogo/IeX4wJNl/#/resumo-de-jogo,PANAMÁ# LPF - Abertura,25/03/2023 18:00,Arabe Unido,0,0,San Francisco
jgokRHF3,https://www.flashscore.com.br/jogo/jgokRHF3/#/resumo-de-jogo,COSTA RICA# Liga de Acesso - Encerramento,25/03/2023 18:00,Puerto Golfito FC,0,0,Carmelita
EPaqBAh0,https://www.flashscore.com.br/jogo/EPaqBAh0/#/resumo-de-jogo,PARAGUAI# Primera División - Abertura,25/03/2023 18:00,Ameliano,0,0,Olimpia Asuncion
MDiCpXP5,https://www.flashscore.com.br/jogo/MDiCpXP5/#/resumo-de-jogo,COSTA RICA# Primeira División - Encerramento,25/03/2023 18:00,Grecia,0,0,Zeledon
Oza2MBkg,https://www.flashscore.com.br/jogo/Oza2MBkg/#/resumo-de-jogo,COLÔMBIA# Primeira B - Abertura,25/03/2023 18:00,Cortulua,0,0,Llaneros
K0emZHGl,https://www.flashscore.com.br/jogo/K0emZHGl/#/resumo-de-jogo,CHILE# Segunda División,25/03/2023 18:00,San Antonio Unido,0,0,Melipilla
GYaHvvgR,https://www.flashscore.com.br/jogo/GYaHvvgR/#/resumo-de-jogo,CHILE# Segunda División,25/03/2023 18:00,Real San Joaquin,0,0,Arturo Fernandez Vial
ryCsZh6f,https://www.flashscore.com.br/jogo/ryCsZh6f/#/resumo-de-jogo,CHILE# Primeira B,25/03/2023 18:00,Recoleta,0,0,D. Puerto Montt
SQELj2HE,https://www.flashscore.com.br/jogo/SQELj2HE/#/resumo-de-jogo,PERU# Liga 1 - Abertura,25/03/2023 18:00,Sporting Cristal,0,0,AD Cantolao
C0mreZGL,https://www.flashscore.com.br/jogo/C0mreZGL/#/resumo-de-jogo,LIBIA# Premier League,25/03/2023 18:00,Al Taawun,0,0,Al Akhdar
GCnPp6DH,https://www.flashscore.com.br/jogo/GCnPp6DH/#/resumo-de-jogo,BRASIL# Brasileirão Feminino,25/03/2023 18:00,Bahia F,0,0,Grêmio F
jqSqgvdB,https://www.flashscore.com.br/jogo/jqSqgvdB/#/resumo-de-jogo,COLÔMBIA# Primeira A - Abertura,25/03/2023 18:10,Petrolera,0,0,Bucaramanga
IHECHR5L,https://www.flashscore.com.br/jogo/IHECHR5L/#/resumo-de-jogo,EL SALVADOR# Primera División - Encerramento,25/03/2023 18:15,Jocoro,0,0,Dragon
hS8jEB6G,https://www.flashscore.com.br/jogo/hS8jEB6G/#/resumo-de-jogo,URUGUAI# Primera División - Abertura,25/03/2023 18:30,Wanderers,0,0,Cerro CA
OKAEZBMu,https://www.flashscore.com.br/jogo/OKAEZBMu/#/resumo-de-jogo,ARGENTINA# Primera B Nacional (2ª Divisão),25/03/2023 19:00,Alvarado,0,0,Almirante Brown
QV9xCjvf,https://www.flashscore.com.br/jogo/QV9xCjvf/#/resumo-de-jogo,ARGENTINA# Torneio Federal,25/03/2023 19:00,Ferro Gen. Pico,0,0,San Martin Mendoza
CY0QAkm3,https://www.flashscore.com.br/jogo/CY0QAkm3/#/resumo-de-jogo,BRASIL# Campeonato Paranaense - Playoffs,25/03/2023 19:00,Operário,0,0,Cascavel
QkjqiAO6,https://www.flashscore.com.br/jogo/QkjqiAO6/#/resumo-de-jogo,BRASIL# Campeonato Roraimense - Primeira fase,25/03/2023 19:00,Baré,0,0,Atlético Roraima
2DMVa9AJ,https://www.flashscore.com.br/jogo/2DMVa9AJ/#/resumo-de-jogo,BRASIL# Campeonato Sul-Matogrossense - Playoffs,25/03/2023 19:00,Novoperário,0,0,Operário-MS
Eu4CLexb,https://www.flashscore.com.br/jogo/Eu4CLexb/#/resumo-de-jogo,BRASIL# Campeonato Acreano - Primeira fase,25/03/2023 19:00,Vasco da Gama-AC,0,0,Nauas EC
fF95Sge8,https://www.flashscore.com.br/jogo/fF95Sge8/#/resumo-de-jogo,MÉXICO# Liga Premier Série B - Clausura - Playoffs,25/03/2023 19:00,Pioneros,0,0,Huracanes Izcalli
fyTYOsgs,https://www.flashscore.com.br/jogo/fyTYOsgs/#/resumo-de-jogo,ARGENTINA# Copa Argentina,25/03/2023 19:00,Boca Juniors,0,0,Olimpo
hQ1PBzWB,https://www.flashscore.com.br/jogo/hQ1PBzWB/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 19:00,Marrocos,0,0,Brasil
dQIjeBtM,https://www.flashscore.com.br/jogo/dQIjeBtM/#/resumo-de-jogo,TRINIDAD E TOBAGO# TT Premier League,25/03/2023 19:00,Point Fortin,0,0,Cunupia
SSq5Gm2D,https://www.flashscore.com.br/jogo/SSq5Gm2D/#/resumo-de-jogo,MÉXICO# Liga Premier Série A - Clausura - Playoffs,25/03/2023 19:00,Gavilanes de Matamoros,0,0,Tampico Madero
KMWjvifK,https://www.flashscore.com.br/jogo/KMWjvifK/#/resumo-de-jogo,MÉXICO# Liga Premier Série A - Clausura - Playoffs,25/03/2023 19:00,Dongu,0,0,Chihuahua
bX53vRI7,https://www.flashscore.com.br/jogo/bX53vRI7/#/resumo-de-jogo,ARUBA# Divisão de Honra - Playoff de Rebaixamento,25/03/2023 19:30,Caiquetio,0,0,Caravel
ShmirLx9,https://www.flashscore.com.br/jogo/ShmirLx9/#/resumo-de-jogo,ARGENTINA# Primera C (4ª Divisão) - Abertura,25/03/2023 19:30,Real Pilar,0,0,Berazategui
82Lp6ppj,https://www.flashscore.com.br/jogo/82Lp6ppj/#/resumo-de-jogo,MÉXICO# Liga de Expansão MX - Encerramento,25/03/2023 20:00,Celaya,0,0,Venados
p0zVSuwM,https://www.flashscore.com.br/jogo/p0zVSuwM/#/resumo-de-jogo,ARGENTINA# Primera C (4ª Divisão) - Abertura,25/03/2023 20:00,Laferrere,0,0,Atlas
tbxvOFSQ,https://www.flashscore.com.br/jogo/tbxvOFSQ/#/resumo-de-jogo,MÉXICO# Liga MX Feminina - Encerramento,25/03/2023 20:00,Pachuca F,0,0,Tijuana F
t6YtcUgh,https://www.flashscore.com.br/jogo/t6YtcUgh/#/resumo-de-jogo,NICARÁGUA# Liga Primera - Encerramento,25/03/2023 20:00,Juventus Managua,0,0,Matagalpa
dnlbUl06,https://www.flashscore.com.br/jogo/dnlbUl06/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 20:00,River Plate (Arg),0,0,U. de Chile (Chi)
xClQq7jm,https://www.flashscore.com.br/jogo/xClQq7jm/#/resumo-de-jogo,AMÉRICA DO NORTE E CENTRAL# Liga das Nações da CONCACAF - Liga A,25/03/2023 20:00,Martinica,0,0,Costa Rica
jckBj4WD,https://www.flashscore.com.br/jogo/jckBj4WD/#/resumo-de-jogo,EQUADOR# Série B,25/03/2023 20:00,America de Quito,0,0,Vargas Torres
rHgatI9M,https://www.flashscore.com.br/jogo/rHgatI9M/#/resumo-de-jogo,BRASIL# Campeonato Amazonense - Playoffs,25/03/2023 20:00,Princesa do Solimões,0,0,Manauara
67tffiw4,https://www.flashscore.com.br/jogo/67tffiw4/#/resumo-de-jogo,ARGENTINA# Torneio Federal,25/03/2023 20:00,Santamarina,0,0,Villa Mitre
UHc5st98,https://www.flashscore.com.br/jogo/UHc5st98/#/resumo-de-jogo,CHILE# Segunda División,25/03/2023 20:00,Limache,0,0,Linares Unido
xCKM3anp,https://www.flashscore.com.br/jogo/xCKM3anp/#/resumo-de-jogo,EUA# USL League One,25/03/2023 20:00,Greenville,0,0,Richmond Kickers
nDtZru0R,https://www.flashscore.com.br/jogo/nDtZru0R/#/resumo-de-jogo,PANAMÁ# LPF - Abertura,25/03/2023 20:10,Deportivo Universitario,0,0,Alianza
8KMlhbBH,https://www.flashscore.com.br/jogo/8KMlhbBH/#/resumo-de-jogo,COLÔMBIA# Primeira A - Abertura,25/03/2023 20:20,Atl. Nacional,0,0,Ind. Medellín
nqiRIA1I,https://www.flashscore.com.br/jogo/nqiRIA1I/#/resumo-de-jogo,EUA# MLS,25/03/2023 20:30,Columbus Crew,0,0,Atlanta Utd
EVUvxY1t,https://www.flashscore.com.br/jogo/EVUvxY1t/#/resumo-de-jogo,EUA# MLS,25/03/2023 20:30,Philadelphia Union,0,0,Orlando City
UyW1DYNb,https://www.flashscore.com.br/jogo/UyW1DYNb/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 20:30,Nova Zelândia U23,0,0,China U23
pxOU1wHd,https://www.flashscore.com.br/jogo/pxOU1wHd/#/resumo-de-jogo,EUA# USL League One,25/03/2023 20:30,Chattanooga Red Wolves,0,0,Northern Colorado
hGbmAU76,https://www.flashscore.com.br/jogo/hGbmAU76/#/resumo-de-jogo,PARAGUAI# Primera División - Abertura,25/03/2023 20:30,Cerro Porteno,0,0,Nacional Asuncion
2iJBHG1a,https://www.flashscore.com.br/jogo/2iJBHG1a/#/resumo-de-jogo,EUA# USL Championship,25/03/2023 20:30,Charleston,0,0,Tampa Bay
bJfVHUGO,https://www.flashscore.com.br/jogo/bJfVHUGO/#/resumo-de-jogo,EUA# MLS,25/03/2023 20:30,DC United,0,0,New England Revolution
WYJQ2J1j,https://www.flashscore.com.br/jogo/WYJQ2J1j/#/resumo-de-jogo,EUA# USL League One,25/03/2023 20:30,Tormenta,0,0,Charlotte Independ.
CMrDtEgP,https://www.flashscore.com.br/jogo/CMrDtEgP/#/resumo-de-jogo,EUA# MLS,25/03/2023 20:30,Inter Miami,0,0,Chicago Fire
SjEndiRF,https://www.flashscore.com.br/jogo/SjEndiRF/#/resumo-de-jogo,TRINIDAD E TOBAGO# TT Premier League,25/03/2023 20:30,La Horquetta,0,0,Sando
4K1MJjnC,https://www.flashscore.com.br/jogo/4K1MJjnC/#/resumo-de-jogo,EUA# MLS,25/03/2023 20:30,Charlotte,0,0,New York Red Bulls
lhkFYUHs,https://www.flashscore.com.br/jogo/lhkFYUHs/#/resumo-de-jogo,MÉXICO# Liga Premier Série A - Clausura - Playoffs,25/03/2023 21:00,Cafetaleros,0,0,Tecos FC
ttetDzIA,https://www.flashscore.com.br/jogo/ttetDzIA/#/resumo-de-jogo,URUGUAI# Segunda Divisão - Torneo Competencia,25/03/2023 21:00,Bella Vista,0,0,Juventud
IcQM3AI7,https://www.flashscore.com.br/jogo/IcQM3AI7/#/resumo-de-jogo,MÉXICO# Liga Premier Série B - Clausura - Playoffs,25/03/2023 21:30,Alebrijes de Oaxaca 2,0,0,Chilpancingo
b7pLFmuE,https://www.flashscore.com.br/jogo/b7pLFmuE/#/resumo-de-jogo,ARUBA# Divisão de Honra - Playoff de Rebaixamento,25/03/2023 21:30,Sporting,0,0,La Fama
W6PqyhHn,https://www.flashscore.com.br/jogo/W6PqyhHn/#/resumo-de-jogo,EUA# MLS,25/03/2023 21:30,Austin FC,0,0,Colorado Rapids
AcOmzCWh,https://www.flashscore.com.br/jogo/AcOmzCWh/#/resumo-de-jogo,EUA# MLS,25/03/2023 21:30,Houston Dynamo,0,0,New York City
nuLNEEoI,https://www.flashscore.com.br/jogo/nuLNEEoI/#/resumo-de-jogo,EUA# USL Championship,25/03/2023 21:30,San Antonio,0,0,Colorado Springs
pE7wcYER,https://www.flashscore.com.br/jogo/pE7wcYER/#/resumo-de-jogo,EUA# USL Championship,25/03/2023 21:30,FC Tulsa,0,0,Loudoun
GGWW3d9t,https://www.flashscore.com.br/jogo/GGWW3d9t/#/resumo-de-jogo,EUA# MLS,25/03/2023 21:30,Minnesota,0,0,Vancouver Whitecaps
INReYk15,https://www.flashscore.com.br/jogo/INReYk15/#/resumo-de-jogo,EUA# MLS,25/03/2023 21:30,Nashville SC,0,0,Cincinnati
4KNiZVoa,https://www.flashscore.com.br/jogo/4KNiZVoa/#/resumo-de-jogo,EUA# MLS,25/03/2023 21:30,Sporting Kansas City,0,0,Seattle Sounders
h4Qy4es2,https://www.flashscore.com.br/jogo/h4Qy4es2/#/resumo-de-jogo,GUATEMALA# Liga Nacional - Encerramento,25/03/2023 22:00,Malacateco,0,0,Guastatoya
rwuIWtQr,https://www.flashscore.com.br/jogo/rwuIWtQr/#/resumo-de-jogo,PERU# Liga 1 - Abertura,25/03/2023 22:00,Cesar Vallejo,0,0,Huancayo
vPI1U0mJ,https://www.flashscore.com.br/jogo/vPI1U0mJ/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 22:00,Vanuatu,0,0,Ilhas Fiji U20
Clqkv3KO,https://www.flashscore.com.br/jogo/Clqkv3KO/#/resumo-de-jogo,AMÉRICA DO NORTE E CENTRAL# Liga das Nações da CONCACAF - Liga A,25/03/2023 22:00,Curacao,0,0,Canadá
6mvl54ad,https://www.flashscore.com.br/jogo/6mvl54ad/#/resumo-de-jogo,MÉXICO# Liga de Expansão MX - Encerramento,25/03/2023 22:05,Correcaminos,0,0,Zacatecas Mineros
